Case ID,Events,Variant,Variant index,Started,Finished,Duration,Duration (milliseconds)
11195695,48,Variant 70,70,09.05.2014 08:00:00,26.05.2014 21:45:19,"17 days, 13 hours",1518319000
11208519,49,Variant 71,71,12.05.2014 08:00:00,10.07.2014 01:13:08,"58 days, 17 hours",5073188000
11210887,69,Variant 72,72,13.05.2014 08:00:00,03.09.2014 19:08:40,"113 days, 11 hours",9803320000
11212102,45,Variant 73,73,12.05.2014 08:00:00,12.02.2015 18:58:27,"276 days, 10 hours",23885907000
11213847,48,Variant 74,74,13.05.2014 08:00:00,03.06.2014 17:19:18,"21 days, 9 hours",1847958000
11215551,46,Variant 75,75,14.05.2014 08:00:00,02.07.2014 20:24:46,"49 days, 12 hours",4278286000
11216388,56,Variant 76,76,14.05.2014 08:00:00,03.09.2014 19:09:23,"112 days, 11 hours",9716963000
11235632,57,Variant 77,77,15.05.2014 08:00:00,11.07.2014 08:00:00,57 days,4924800000
11238104,48,Variant 78,78,19.05.2014 08:00:00,23.06.2014 18:08:43,"35 days, 10 hours",3060523000
11238786,27,Variant 79,79,19.05.2014 08:00:00,29.07.2014 17:57:39,"71 days, 9 hours",6170259000
11248231,48,Variant 80,80,19.05.2014 08:00:00,15.07.2014 08:00:00,57 days,4924800000
11251021,67,Variant 81,81,21.05.2014 08:00:00,03.09.2014 23:07:47,"105 days, 15 hours",9126467000
11270473,74,Variant 82,82,27.05.2014 08:00:00,23.07.2014 16:58:37,"57 days, 8 hours",4957117000
11290771,43,Variant 83,83,22.05.2014 08:00:00,11.08.2014 21:14:56,"81 days, 13 hours",7046096000
11293932,80,Variant 84,84,23.05.2014 08:00:00,20.01.2015 23:31:47,"242 days, 15 hours",20964707000
11297432,67,Variant 85,85,26.05.2014 08:00:00,11.08.2014 21:16:55,"77 days, 13 hours",6700615000
11308579,69,Variant 86,86,23.05.2014 08:00:00,18.09.2014 22:25:36,"118 days, 14 hours",10247136000
11327864,42,Variant 87,87,26.05.2014 08:00:00,25.06.2014 18:11:05,"30 days, 10 hours",2628665000
11336353,61,Variant 88,88,26.05.2014 08:00:00,23.07.2014 08:00:00,58 days,5011200000
11337187,44,Variant 89,89,26.05.2014 08:00:00,18.07.2014 17:21:47,"53 days, 9 hours",4612907000
11344830,26,Variant 90,90,27.05.2014 08:00:00,16.06.2014 17:49:25,"20 days, 9 hours",1763365000
11345672,56,Variant 91,91,27.05.2014 08:00:00,26.09.2014 23:50:15,"122 days, 15 hours",10597815000
11354914,57,Variant 92,92,28.05.2014 08:00:00,17.11.2014 16:45:29,"173 days, 8 hours",14978729000
11364555,69,Variant 93,93,30.05.2014 08:00:00,21.08.2014 15:48:20,"83 days, 7 hours",7199300000
11365285,74,Variant 94,94,02.06.2014 08:00:00,10.10.2014 08:00:00,130 days,11232000000
11369696,67,Variant 95,95,03.06.2014 08:00:00,11.08.2014 21:16:28,"69 days, 13 hours",6009388000
11370486,87,Variant 96,96,03.06.2014 08:00:00,29.09.2014 15:49:10,"118 days, 7 hours",10223350000
11372608,69,Variant 97,97,03.06.2014 08:00:00,03.09.2014 23:07:15,"92 days, 15 hours",8003235000
11382552,34,Variant 98,98,05.06.2014 08:00:00,02.07.2014 20:18:37,"27 days, 12 hours",2377117000
11385456,54,Variant 99,99,06.06.2014 08:00:00,11.08.2014 21:16:05,"66 days, 13 hours",5750165000
11404948,39,Variant 100,100,10.06.2014 08:00:00,09.10.2014 08:00:00,121 days,10454400000
11409086,34,Variant 101,101,13.06.2014 08:00:00,25.06.2014 20:26:06,"12 days, 12 hours",1081566000
11412538,65,Variant 102,102,12.06.2014 08:00:00,04.09.2014 02:09:00,"83 days, 18 hours",7236540000
11423198,68,Variant 103,103,12.06.2014 08:00:00,01.10.2014 22:28:30,"111 days, 14 hours",9642510000
11433792,65,Variant 104,104,16.06.2014 08:00:00,22.10.2014 19:19:46,"128 days, 11 hours",11099986000
11436627,49,Variant 105,105,17.06.2014 08:00:00,14.07.2014 19:30:51,"27 days, 11 hours",2374251000
11485701,56,Variant 106,106,23.06.2014 08:00:00,25.09.2014 16:34:27,"94 days, 8 hours",8152467000
11516811,54,Variant 107,107,24.06.2014 08:00:00,03.09.2014 23:06:52,"71 days, 15 hours",6188812000
11520505,84,Variant 108,108,26.06.2014 08:00:00,06.10.2014 18:24:02,"102 days, 10 hours",8850242000
11544741,74,Variant 109,109,27.06.2014 08:00:00,17.12.2014 20:35:47,"173 days, 12 hours",14992547000
11547706,52,Variant 110,110,27.06.2014 08:00:00,17.07.2014 17:53:45,"20 days, 9 hours",1763625000
11550160,154,Variant 111,111,27.06.2014 08:00:00,03.03.2015 18:29:33,"249 days, 10 hours",21551373000
11555631,62,Variant 112,112,27.06.2014 08:00:00,01.10.2014 20:24:53,"96 days, 12 hours",8339093000
11585514,54,Variant 113,113,01.07.2014 08:00:00,03.09.2014 23:06:27,"64 days, 15 hours",5583987000
11590736,54,Variant 114,114,02.07.2014 08:00:00,31.10.2014 19:44:33,"121 days, 11 hours",10496673000
11614208,46,Variant 115,115,02.07.2014 08:00:00,27.08.2014 16:42:47,"56 days, 8 hours",4869767000
11622473,70,Variant 116,116,03.07.2014 08:00:00,20.01.2015 23:36:27,"201 days, 15 hours",17422587000
11623663,39,Variant 117,117,03.07.2014 08:00:00,29.01.2015 09:00:00,"210 days, 1 hour",18147600000
11625610,57,Variant 118,118,04.07.2014 08:00:00,26.01.2015 23:51:57,"206 days, 15 hours",17855517000
11671968,35,Variant 119,119,10.07.2014 08:00:00,16.07.2014 22:56:52,"6 days, 14 hours",572212000
11692962,43,Variant 120,120,15.07.2014 08:00:00,28.10.2014 19:33:56,"105 days, 11 hours",9113636000
11693751,67,Variant 121,121,15.07.2014 08:00:00,17.10.2014 15:45:54,"94 days, 7 hours",8149554000
11718790,69,Variant 122,122,15.07.2014 08:00:00,07.11.2014 22:17:08,"115 days, 14 hours",9987428000
11728342,48,Variant 123,123,17.07.2014 08:00:00,11.09.2014 18:24:56,"56 days, 10 hours",4875896000
11739431,46,Variant 124,124,21.07.2014 08:00:00,08.08.2014 18:12:54,"18 days, 10 hours",1591974000
11740943,48,Variant 125,125,21.07.2014 08:00:00,17.09.2014 08:00:00,58 days,5011200000
11761786,56,Variant 126,126,22.07.2014 08:00:00,20.01.2015 23:37:31,"182 days, 15 hours",15781051000
11763689,10,Variant 127,127,24.07.2014 08:00:00,25.07.2014 08:00:00,1 day,86400000
11764585,48,Variant 128,128,24.07.2014 08:00:00,14.10.2014 08:00:00,82 days,7084800000
11769171,81,Variant 129,129,25.07.2014 08:00:00,14.01.2015 22:59:37,"173 days, 14 hours",15001177000
11771804,48,Variant 130,130,25.07.2014 08:00:00,10.09.2014 08:00:00,47 days,4060800000
11790797,39,Variant 131,131,31.07.2014 08:00:00,12.08.2014 19:48:20,"12 days, 11 hours",1079300000
11796529,44,Variant 132,132,06.08.2014 08:00:00,29.09.2014 16:42:40,"54 days, 8 hours",4696960000
11838427,61,Variant 133,133,14.08.2014 08:00:00,21.10.2014 19:47:29,"68 days, 11 hours",5917649000
11839280,54,Variant 134,134,13.08.2014 08:00:00,16.10.2014 18:16:09,"64 days, 10 hours",5566569000
11883452,48,Variant 135,135,14.08.2014 08:00:00,15.09.2014 17:01:50,"32 days, 9 hours",2797310000
11952343,69,Variant 136,136,22.08.2014 08:00:00,07.11.2014 17:19:37,"77 days, 9 hours",6686377000
11955595,63,Variant 137,137,20.08.2014 08:00:00,24.11.2014 19:52:35,"96 days, 11 hours",8337155000
11957123,44,Variant 138,138,21.08.2014 08:00:00,16.10.2014 20:28:00,"56 days, 12 hours",4883280000
11957794,67,Variant 139,139,25.08.2014 08:00:00,20.01.2015 23:39:36,"148 days, 15 hours",12843576000
11958742,43,Variant 140,140,25.08.2014 08:00:00,13.11.2014 01:17:06,"79 days, 17 hours",6887826000
11994082,54,Variant 141,141,02.09.2014 08:00:00,07.11.2014 17:20:01,"66 days, 9 hours",5736001000
12030208,43,Variant 142,142,27.08.2014 08:00:00,20.11.2014 22:18:18,"85 days, 14 hours",7395498000
12031600,48,Variant 143,143,28.08.2014 08:00:00,29.09.2014 16:44:36,"32 days, 8 hours",2796276000
12033149,80,Variant 144,144,01.09.2014 08:00:00,05.01.2015 19:47:43,"126 days, 11 hours",10928863000
12057653,48,Variant 145,145,02.09.2014 08:00:00,06.10.2014 18:15:58,"34 days, 10 hours",2974558000
12061616,48,Variant 146,146,03.09.2014 08:00:00,23.09.2014 08:00:00,20 days,1728000000
12063335,25,Variant 147,147,04.09.2014 08:00:00,10.12.2014 20:56:23,"97 days, 12 hours",8427383000
12105871,50,Variant 148,148,08.09.2014 08:00:00,13.10.2014 17:32:10,"35 days, 9 hours",3058330000
12111382,54,Variant 149,149,09.09.2014 08:00:00,07.11.2014 17:20:27,"59 days, 9 hours",5131227000
12111950,48,Variant 150,150,10.09.2014 08:00:00,01.10.2014 17:49:40,"21 days, 9 hours",1849780000
12135936,101,Variant 151,151,05.09.2014 08:00:00,09.01.2015 18:14:38,"126 days, 10 hours",10923278000
12147357,48,Variant 152,152,09.09.2014 08:00:00,08.10.2014 08:00:00,29 days,2505600000
12147709,44,Variant 153,153,10.09.2014 08:00:00,08.10.2014 17:40:50,"28 days, 9 hours",2454050000
12149033,48,Variant 154,154,09.09.2014 08:00:00,01.10.2014 17:26:08,"22 days, 9 hours",1934768000
12150438,43,Variant 155,155,09.09.2014 08:00:00,20.11.2014 00:34:50,"71 days, 16 hours",6194090000
12153530,46,Variant 156,156,13.09.2014 08:00:00,20.10.2014 18:05:49,"37 days, 10 hours",3233149000
12193730,52,Variant 157,157,18.09.2014 08:00:00,11.11.2014 20:07:08,"54 days, 12 hours",4709228000
12196973,52,Variant 158,158,04.09.2014 08:00:00,29.09.2014 08:00:00,25 days,2160000000
12227328,48,Variant 159,159,22.09.2014 08:00:00,11.11.2014 19:54:11,"50 days, 11 hours",4362851000
12228765,48,Variant 160,160,19.09.2014 08:00:00,11.11.2014 09:00:00,"53 days, 1 hour",4582800000
12229489,74,Variant 161,161,23.09.2014 08:00:00,08.12.2014 20:14:02,"76 days, 12 hours",6610442000
12230535,50,Variant 162,162,22.09.2014 08:00:00,21.10.2014 19:49:51,"29 days, 11 hours",2548191000
12231459,48,Variant 163,163,24.09.2014 08:00:00,15.10.2014 19:45:57,"21 days, 11 hours",1856757000
12260051,44,Variant 164,164,26.09.2014 08:00:00,21.10.2014 19:51:18,"25 days, 11 hours",2202678000
12262921,44,Variant 165,165,25.09.2014 08:00:00,20.10.2014 18:04:36,"25 days, 10 hours",2196276000
12306344,44,Variant 166,166,26.09.2014 08:00:00,20.11.2014 19:15:12,"55 days, 11 hours",4792512000
12309734,13,Variant 167,167,29.09.2014 08:00:00,01.10.2014 22:00:54,"2 days, 14 hours",223254000
12349134,46,Variant 168,168,01.10.2014 08:00:00,11.11.2014 19:58:42,"41 days, 11 hours",3585522000
12375170,44,Variant 169,169,02.10.2014 08:00:00,04.11.2014 18:17:25,"33 days, 10 hours",2888245000
12391174,20,Variant 170,170,08.10.2014 08:00:00,09.10.2014 21:58:30,"1 day, 13 hours",136710000
12391954,86,Variant 171,171,08.10.2014 08:00:00,26.01.2015 19:01:29,"110 days, 11 hours",9543689000
12393294,20,Variant 172,172,07.10.2014 08:00:00,14.10.2014 23:13:18,"7 days, 15 hours",659598000
12435597,50,Variant 173,173,10.10.2014 08:00:00,05.11.2014 18:15:12,"26 days, 10 hours",2283312000
12437434,48,Variant 174,174,13.10.2014 08:00:00,22.10.2014 23:39:56,"9 days, 15 hours",833996000
12454519,37,Variant 175,175,09.10.2014 08:00:00,06.02.2015 18:21:25,"120 days, 10 hours",10405285000
12457014,43,Variant 176,176,13.10.2014 08:00:00,09.01.2015 00:36:41,"87 days, 16 hours",7576601000
12529008,58,Variant 177,177,22.10.2014 08:00:00,23.01.2015 20:27:28,"93 days, 12 hours",8080048000
12541221,46,Variant 178,178,23.10.2014 08:00:00,19.11.2014 17:57:47,"27 days, 9 hours",2368667000
12544150,14,Variant 179,179,24.10.2014 08:00:00,15.12.2014 09:00:00,"52 days, 1 hour",4496400000
12555922,73,Variant 180,180,28.10.2014 09:00:00,17.12.2014 20:35:25,"50 days, 11 hours",4361725000
12588694,46,Variant 181,181,30.10.2014 09:00:00,03.12.2014 18:30:32,"34 days, 9 hours",2971832000
12599414,39,Variant 182,182,30.10.2014 09:00:00,11.11.2014 21:08:23,"12 days, 12 hours",1080503000
12601598,51,Variant 183,183,03.11.2014 09:00:00,17.12.2014 18:43:42,"44 days, 9 hours",3836622000
12645429,61,Variant 184,184,05.11.2014 09:00:00,15.01.2015 01:54:54,"70 days, 16 hours",6108894000
12650554,50,Variant 185,185,05.11.2014 09:00:00,25.11.2014 17:39:20,"20 days, 8 hours",1759160000
12655974,48,Variant 186,186,06.11.2014 09:00:00,18.11.2014 18:47:32,"12 days, 9 hours",1072052000
12676555,58,Variant 187,187,07.11.2014 09:00:00,05.01.2015 19:59:42,"59 days, 10 hours",5137182000
12682510,36,Variant 188,188,07.11.2014 09:00:00,10.12.2014 18:27:01,"33 days, 9 hours",2885221000
12684269,21,Variant 189,189,10.11.2014 09:00:00,19.11.2014 09:00:00,9 days,777600000
12694474,50,Variant 190,190,11.11.2014 09:00:00,17.12.2014 09:00:00,36 days,3110400000
12717913,50,Variant 191,191,11.11.2014 09:00:00,03.12.2014 18:33:59,"22 days, 9 hours",1935239000
12740205,71,Variant 192,192,14.11.2014 09:00:00,08.01.2015 19:55:25,"55 days, 10 hours",4791325000
12748468,49,Variant 193,193,17.11.2014 09:00:00,27.11.2014 00:57:58,"9 days, 15 hours",835078000
12766262,17,Variant 194,194,18.11.2014 09:00:00,15.12.2014 18:19:38,"27 days, 9 hours",2366378000
12771369,13,Variant 195,195,19.11.2014 09:00:00,21.11.2014 18:39:49,"2 days, 9 hours",207589000
12782451,65,Variant 196,196,18.11.2014 09:00:00,26.02.2015 21:51:02,"100 days, 12 hours",8686262000
12793524,50,Variant 197,197,20.11.2014 09:00:00,01.12.2014 19:51:09,"11 days, 10 hours",989469000
12795889,18,Variant 198,198,20.11.2014 09:00:00,14.01.2015 09:00:00,55 days,4752000000
12799259,53,Variant 199,199,21.11.2014 09:00:00,18.02.2015 09:00:00,89 days,7689600000
12811982,46,Variant 200,200,24.11.2014 09:00:00,03.02.2015 02:24:08,"70 days, 17 hours",6110648000
12837834,68,Variant 201,201,23.11.2014 09:00:00,29.01.2015 19:27:18,"67 days, 10 hours",5826438000
12846186,50,Variant 202,202,27.11.2014 09:00:00,19.01.2015 09:00:00,53 days,4579200000
12869306,18,Variant 203,203,28.11.2014 09:00:00,21.01.2015 09:00:00,54 days,4665600000
12889309,16,Variant 204,204,02.12.2014 09:00:00,17.12.2014 09:00:00,15 days,1296000000
12891685,58,Variant 205,205,02.12.2014 09:00:00,19.01.2015 17:07:46,"48 days, 8 hours",4176466000
12892457,48,Variant 206,206,03.12.2014 09:00:00,22.12.2014 09:00:00,19 days,1641600000
12918683,51,Variant 207,207,05.12.2014 09:00:00,29.01.2015 20:34:52,"55 days, 11 hours",4793692000
12935990,64,Variant 208,208,07.12.2014 09:00:00,29.01.2015 21:03:20,"53 days, 12 hours",4622600000
12937514,47,Variant 209,209,08.12.2014 09:00:00,08.01.2015 23:48:04,"31 days, 14 hours",2731684000
12939491,61,Variant 210,210,08.12.2014 09:00:00,26.02.2015 21:51:27,"80 days, 12 hours",6958287000
12941019,56,Variant 211,211,08.12.2014 09:00:00,27.02.2015 18:07:24,"81 days, 9 hours",7031244000
12958349,38,Variant 212,212,10.12.2014 09:00:00,30.01.2015 09:00:00,51 days,4406400000
12986270,47,Variant 213,213,14.12.2014 09:00:00,21.01.2015 17:53:51,"38 days, 8 hours",3315231000
13016880,61,Variant 214,214,15.12.2014 09:00:00,26.02.2015 21:50:19,"73 days, 12 hours",6353419000
13032018,47,Variant 215,215,15.12.2014 09:00:00,09.02.2015 20:48:29,"56 days, 11 hours",4880909000
13042038,51,Variant 216,216,16.12.2014 09:00:00,04.02.2015 00:25:37,"49 days, 15 hours",4289137000
13043473,52,Variant 217,217,18.12.2014 09:00:00,05.02.2015 09:00:00,49 days,4233600000
13050738,47,Variant 218,218,18.12.2014 09:00:00,14.01.2015 18:39:16,"27 days, 9 hours",2367556000
13076344,49,Variant 219,219,18.12.2014 09:00:00,13.02.2015 00:37:23,"56 days, 15 hours",4894643000
13085994,54,Variant 220,220,19.12.2014 09:00:00,10.02.2015 20:27:28,"53 days, 11 hours",4620448000
13088174,50,Variant 221,221,22.12.2014 09:00:00,10.02.2015 09:00:00,50 days,4320000000
13091144,51,Variant 222,222,23.12.2014 09:00:00,13.02.2015 09:00:00,52 days,4492800000
13092409,54,Variant 223,223,23.12.2014 09:00:00,13.02.2015 09:00:00,52 days,4492800000
13103673,53,Variant 224,224,23.12.2014 09:00:00,17.02.2015 23:21:18,"56 days, 14 hours",4890078000
13120768,66,Variant 225,225,24.12.2014 09:00:00,24.02.2015 09:00:00,62 days,5356800000
13124248,53,Variant 226,226,24.12.2014 09:00:00,17.02.2015 21:11:24,"55 days, 12 hours",4795884000
13126609,25,Variant 227,227,31.12.2014 09:00:00,22.01.2015 09:00:00,22 days,1900800000
13127057,31,Variant 228,228,24.12.2014 09:00:00,23.02.2015 09:00:00,61 days,5270400000
13130173,50,Variant 229,229,31.12.2014 09:00:00,02.03.2015 09:00:00,61 days,5270400000
13138224,64,Variant 230,230,29.12.2014 09:00:00,03.02.2015 17:47:15,"36 days, 8 hours",3142035000
13143575,51,Variant 231,231,30.12.2014 09:00:00,20.02.2015 09:00:00,52 days,4492800000
13147386,26,Variant 232,232,30.12.2014 09:00:00,12.02.2015 09:00:00,44 days,3801600000
13149131,26,Variant 233,233,31.12.2014 09:00:00,18.02.2015 17:48:06,"49 days, 8 hours",4265286000
13180728,47,Variant 234,234,07.01.2015 09:00:00,03.02.2015 17:48:37,"27 days, 8 hours",2364517000
13211027,25,Variant 235,235,08.01.2015 09:00:00,21.01.2015 09:00:00,13 days,1123200000
13226146,14,Variant 236,236,12.01.2015 09:00:00,14.01.2015 20:14:05,"2 days, 11 hours",213245000
13226164,47,Variant 237,237,09.01.2015 09:00:00,20.02.2015 17:36:45,"42 days, 8 hours",3659805000
13244460,51,Variant 238,238,14.01.2015 09:00:00,27.02.2015 09:00:00,44 days,3801600000
13271926,51,Variant 239,239,15.01.2015 09:00:00,29.01.2015 22:19:40,"14 days, 13 hours",1257580000
13272658,22,Variant 240,240,15.01.2015 09:00:00,29.01.2015 19:54:33,"14 days, 10 hours",1248873000
13274281,15,Variant 2,2,15.01.2015 09:00:00,20.01.2015 01:42:54,"4 days, 16 hours",405774000
13277619,11,Variant 241,241,19.01.2015 09:00:00,20.01.2015 18:13:34,"1 day, 9 hours",119614000
13283930,52,Variant 242,242,19.01.2015 09:00:00,02.03.2015 19:21:10,"42 days, 10 hours",3666070000
13354354,20,Variant 243,243,22.01.2015 09:00:00,28.01.2015 18:39:58,"6 days, 9 hours",553198000
13358259,51,Variant 244,244,27.01.2015 09:00:00,20.02.2015 16:57:59,"24 days, 7 hours",2102279000
13362400,47,Variant 245,245,27.01.2015 09:00:00,03.02.2015 23:35:23,"7 days, 14 hours",657323000
13376133,51,Variant 246,246,27.01.2015 09:00:00,02.03.2015 19:32:38,"34 days, 10 hours",2975558000
13381298,68,Variant 247,247,28.01.2015 09:00:00,26.02.2015 18:37:58,"29 days, 9 hours",2540278000
13426762,48,Variant 248,248,02.02.2015 09:00:00,20.02.2015 17:09:22,"18 days, 8 hours",1584562000
13440108,49,Variant 249,249,03.02.2015 09:00:00,12.02.2015 19:08:11,"9 days, 10 hours",814091000
13445002,14,Variant 250,250,04.02.2015 09:00:00,06.02.2015 00:48:36,"1 day, 15 hours",143316000
13453156,54,Variant 251,251,05.02.2015 09:00:00,27.02.2015 17:38:36,"22 days, 8 hours",1931916000
13479164,51,Variant 252,252,06.02.2015 09:00:00,20.02.2015 17:28:44,"14 days, 8 hours",1240124000
13494688,11,Variant 253,253,29.01.2015 09:00:00,11.02.2015 23:52:03,"13 days, 14 hours",1176723000
13501080,23,Variant 254,254,08.02.2015 09:00:00,24.02.2015 00:48:51,"15 days, 15 hours",1352931000
13518717,15,Variant 255,255,11.02.2015 09:00:00,13.02.2015 21:08:16,"2 days, 12 hours",216496000
13526472,36,Variant 256,256,13.02.2015 09:00:00,26.02.2015 09:00:00,13 days,1123200000
