Case ID,Events,Variant,Variant index,Started,Finished,Duration,Duration (milliseconds)
174090,26,Variant 28,28,03.10.2011 21:50:01,03.11.2011 18:15:06,"30 days, 20 hours",2665504793
174093,35,Variant 404,404,03.10.2011 21:54:15,03.11.2011 18:15:29,"30 days, 20 hours",2665273389
174096,61,Variant 649,649,03.10.2011 22:10:56,21.10.2011 18:36:36,"17 days, 20 hours",1542339759
174099,41,Variant 650,650,03.10.2011 22:17:13,26.10.2011 20:55:24,"22 days, 22 hours",1982291074
174102,10,Variant 651,651,03.10.2011 22:22:13,04.10.2011 00:16:41,"1 hour, 54 mins",6867067
174105,22,Variant 159,159,03.10.2011 22:24:26,03.10.2011 22:46:56,"22 mins, 29 secs",1349601
174108,3,Variant 1,1,03.10.2011 22:31:34,03.10.2011 22:32:15,"41 secs, 260 millis",41260
174111,12,Variant 21,21,03.10.2011 22:49:07,04.10.2011 00:39:40,"1 hour, 50 mins",6632927
174114,6,Variant 2,2,03.10.2011 22:54:54,03.10.2011 23:01:32,"6 mins, 38 secs",398068
174117,6,Variant 2,2,03.10.2011 23:14:36,03.10.2011 23:18:44,"4 mins, 8 secs",248478
174120,22,Variant 652,652,03.10.2011 23:33:26,04.10.2011 01:02:58,"1 hour, 29 mins",5371866
174123,6,Variant 2,2,04.10.2011 00:15:28,04.10.2011 00:20:21,"4 mins, 53 secs",293244
174126,6,Variant 2,2,04.10.2011 00:21:35,04.10.2011 00:27:40,"6 mins, 4 secs",364725
174129,6,Variant 2,2,04.10.2011 00:35:06,04.10.2011 00:46:14,"11 mins, 7 secs",667646
174132,118,Variant 653,653,04.10.2011 00:37:06,07.11.2011 23:21:56,"34 days, 22 hours",3019489433
174135,6,Variant 2,2,04.10.2011 00:38:31,04.10.2011 00:44:37,"6 mins, 6 secs",366295
174138,14,Variant 27,27,04.10.2011 00:43:26,04.10.2011 17:58:05,"17 hours, 14 mins",62079133
174141,31,Variant 654,654,04.10.2011 00:59:27,15.10.2011 01:08:32,"11 days, 9 mins",950945704
174144,28,Variant 655,655,04.10.2011 01:00:30,15.10.2011 02:40:21,"11 days, 1 hour",956391470
174147,37,Variant 656,656,04.10.2011 01:01:05,03.11.2011 18:15:08,"30 days, 17 hours",2654043581
174150,35,Variant 41,41,04.10.2011 01:29:01,03.11.2011 18:15:11,"30 days, 16 hours",2652369313
174153,36,Variant 657,657,04.10.2011 01:44:16,17.10.2011 22:23:02,"13 days, 20 hours",1197525250
174156,3,Variant 1,1,04.10.2011 01:47:40,04.10.2011 01:48:22,"41 secs, 913 millis",41913
174159,60,Variant 658,658,04.10.2011 01:58:26,04.11.2011 18:06:42,"31 days, 16 hours",2736495720
174162,6,Variant 2,2,04.10.2011 02:07:45,04.10.2011 02:19:01,"11 mins, 16 secs",676398
174165,3,Variant 1,1,04.10.2011 02:12:27,04.10.2011 02:13:08,"41 secs, 209 millis",41209
174168,42,Variant 659,659,04.10.2011 02:22:09,14.10.2011 02:21:11,"9 days, 23 hours",863942634
174171,3,Variant 1,1,04.10.2011 02:35:13,04.10.2011 02:36:01,"48 secs, 130 millis",48130
174174,3,Variant 1,1,04.10.2011 02:45:47,04.10.2011 02:46:25,"37 secs, 442 millis",37442
174177,28,Variant 25,25,04.10.2011 02:50:20,03.11.2011 18:15:13,"30 days, 15 hours",2647492340
174180,29,Variant 425,425,04.10.2011 02:51:38,14.10.2011 18:03:46,"10 days, 15 hours",918727854
174183,3,Variant 1,1,04.10.2011 03:15:09,04.10.2011 03:15:58,"49 secs, 285 millis",49285
174186,10,Variant 4,4,04.10.2011 03:17:45,04.10.2011 04:46:27,"1 hour, 28 mins",5322837
174189,3,Variant 1,1,04.10.2011 03:27:36,04.10.2011 03:28:09,"32 secs, 790 millis",32790
174192,3,Variant 1,1,04.10.2011 03:30:21,04.10.2011 03:31:13,"51 secs, 939 millis",51939
174195,10,Variant 13,13,04.10.2011 03:32:45,04.10.2011 04:52:59,"1 hour, 20 mins",4814800
174198,16,Variant 37,37,04.10.2011 03:33:25,04.10.2011 22:55:38,"19 hours, 22 mins",69733647
174201,16,Variant 198,198,04.10.2011 03:34:18,05.10.2011 00:59:32,"21 hours, 25 mins",77113429
174204,6,Variant 2,2,04.10.2011 03:37:51,04.10.2011 03:56:21,"18 mins, 29 secs",1109756
174207,18,Variant 20,20,04.10.2011 03:45:53,05.10.2011 02:20:33,"22 hours, 34 mins",81279993
174210,3,Variant 1,1,04.10.2011 03:47:24,04.10.2011 03:47:26,"2 secs, 505 millis",2505
174213,20,Variant 58,58,04.10.2011 03:55:30,06.10.2011 02:41:01,"1 day, 22 hours",168331441
174216,47,Variant 660,660,04.10.2011 03:58:04,26.10.2011 17:46:29,"22 days, 13 hours",1950504996
174219,12,Variant 19,19,04.10.2011 03:59:01,04.10.2011 04:14:08,"15 mins, 6 secs",906419
174222,3,Variant 1,1,04.10.2011 04:08:29,04.10.2011 04:09:23,"54 secs, 137 millis",54137
174225,3,Variant 1,1,04.10.2011 04:08:34,04.10.2011 04:09:31,"56 secs, 733 millis",56733
174228,6,Variant 2,2,04.10.2011 04:10:32,04.10.2011 04:15:35,"5 mins, 3 secs",303797
174231,18,Variant 94,94,04.10.2011 04:10:41,12.10.2011 04:44:01,"8 days, 33 mins",693200442
174234,6,Variant 2,2,04.10.2011 04:18:50,04.10.2011 04:26:39,"7 mins, 48 secs",468674
174237,52,Variant 661,661,04.10.2011 04:25:07,04.11.2011 00:01:24,"30 days, 19 hours",2662577081
174240,10,Variant 4,4,04.10.2011 04:26:10,04.10.2011 04:34:45,"8 mins, 34 secs",514802
174243,10,Variant 4,4,04.10.2011 04:39:00,04.10.2011 20:13:34,"15 hours, 34 mins",56073487
174246,6,Variant 2,2,04.10.2011 04:43:04,04.10.2011 04:48:10,"5 mins, 5 secs",305920
174249,35,Variant 662,662,04.10.2011 04:53:03,14.10.2011 04:45:51,"9 days, 23 hours",863568310
174252,42,Variant 663,663,04.10.2011 04:59:10,19.10.2011 00:05:54,"14 days, 19 hours",1278404479
174255,30,Variant 664,664,04.10.2011 04:59:23,13.10.2011 22:02:25,"9 days, 17 hours",838982692
174258,10,Variant 4,4,04.10.2011 05:00:28,04.10.2011 20:53:00,"15 hours, 52 mins",57152468
174261,43,Variant 665,665,04.10.2011 05:03:04,18.10.2011 17:44:45,"14 days, 12 hours",1255300332
174264,72,Variant 666,666,04.10.2011 05:03:33,10.11.2011 20:04:27,"37 days, 15 hours",3250854168
174267,3,Variant 1,1,04.10.2011 05:10:53,04.10.2011 05:11:35,"42 secs, 729 millis",42729
174270,68,Variant 667,667,04.10.2011 05:17:09,25.10.2011 23:00:50,"21 days, 17 hours",1878221422
174273,6,Variant 2,2,04.10.2011 05:18:52,04.10.2011 17:08:28,"11 hours, 49 mins",42576123
174276,3,Variant 1,1,04.10.2011 05:19:56,04.10.2011 05:20:01,"5 secs, 667 millis",5667
174279,16,Variant 63,63,04.10.2011 06:04:06,12.10.2011 02:10:47,"7 days, 20 hours",677201038
174282,6,Variant 2,2,04.10.2011 06:48:48,04.10.2011 17:09:26,"10 hours, 20 mins",37237435
174285,34,Variant 668,668,04.10.2011 06:59:48,13.10.2011 20:51:18,"9 days, 13 hours",827489745
174288,8,Variant 39,39,04.10.2011 07:23:17,04.10.2011 19:24:12,"12 hours, 55 secs",43255204
174291,37,Variant 546,546,04.10.2011 07:31:43,20.10.2011 03:32:45,"15 days, 20 hours",1368062067
174294,53,Variant 669,669,04.10.2011 07:33:35,04.11.2011 18:15:11,"31 days, 10 hours",2716895926
174297,12,Variant 7,7,04.10.2011 07:47:56,04.10.2011 20:56:17,"13 hours, 8 mins",47300906
174300,6,Variant 2,2,04.10.2011 09:35:22,04.10.2011 17:07:38,"7 hours, 32 mins",27136731
174303,12,Variant 7,7,04.10.2011 09:40:44,04.10.2011 21:38:15,"11 hours, 57 mins",43051005
174319,40,Variant 670,670,04.10.2011 14:38:49,14.10.2011 17:42:37,"10 days, 3 hours",875028333
174322,35,Variant 431,431,04.10.2011 16:30:53,04.11.2011 18:15:15,"31 days, 1 hour",2684661484
174325,46,Variant 671,671,04.10.2011 16:50:41,11.10.2011 18:13:42,"7 days, 1 hour",609780132
174328,3,Variant 1,1,04.10.2011 16:59:17,04.10.2011 16:59:58,"40 secs, 837 millis",40837
174331,10,Variant 4,4,04.10.2011 17:15:32,04.10.2011 17:26:35,"11 mins, 3 secs",663265
174334,30,Variant 441,441,04.10.2011 17:31:17,10.10.2011 23:03:14,"6 days, 5 hours",538317028
174337,70,Variant 672,672,04.10.2011 18:04:38,07.10.2011 22:24:44,"3 days, 4 hours",274806352
174340,3,Variant 1,1,04.10.2011 18:09:42,04.10.2011 18:10:20,"38 secs, 533 millis",38533
174343,50,Variant 673,673,04.10.2011 18:17:53,21.10.2011 18:37:12,"17 days, 19 mins",1469959541
174346,6,Variant 2,2,04.10.2011 18:40:24,04.10.2011 18:46:18,"5 mins, 53 secs",353231
174349,35,Variant 378,378,04.10.2011 18:42:14,24.10.2011 22:58:02,"20 days, 4 hours",1743347774
174352,6,Variant 2,2,04.10.2011 19:20:03,04.10.2011 19:38:51,"18 mins, 47 secs",1127711
174355,6,Variant 2,2,04.10.2011 19:31:48,04.10.2011 19:39:14,"7 mins, 25 secs",445577
174358,69,Variant 674,674,04.10.2011 19:34:32,07.11.2011 20:34:25,"34 days, 59 mins",2941192959
174361,24,Variant 331,331,04.10.2011 19:46:10,05.10.2011 04:36:57,"8 hours, 50 mins",31847386
174364,6,Variant 2,2,04.10.2011 19:47:28,04.10.2011 19:57:18,"9 mins, 49 secs",589951
174367,27,Variant 675,675,04.10.2011 19:53:46,21.10.2011 04:03:53,"16 days, 8 hours",1411807506
174370,3,Variant 1,1,04.10.2011 20:18:24,04.10.2011 20:18:55,"31 secs, 223 millis",31223
174373,3,Variant 1,1,04.10.2011 20:26:56,04.10.2011 20:27:31,"34 secs, 338 millis",34338
174376,20,Variant 609,609,04.10.2011 20:54:54,04.10.2011 23:24:03,"2 hours, 29 mins",8948597
174379,24,Variant 280,280,04.10.2011 21:09:13,15.10.2011 20:36:25,"10 days, 23 hours",948431882
174382,60,Variant 676,676,04.10.2011 21:11:45,12.10.2011 18:10:12,"7 days, 20 hours",680307698
174385,24,Variant 677,677,04.10.2011 21:28:34,12.10.2011 17:12:20,"7 days, 19 hours",675826558
174388,26,Variant 251,251,04.10.2011 21:35:05,11.10.2011 23:58:01,"7 days, 2 hours",613375682
174391,3,Variant 1,1,04.10.2011 21:38:28,04.10.2011 21:39:24,"55 secs, 540 millis",55540
174394,20,Variant 110,110,04.10.2011 21:48:21,13.10.2011 16:48:10,"8 days, 18 hours",759588954
174397,90,Variant 678,678,04.10.2011 21:49:31,21.10.2011 17:21:02,"16 days, 19 hours",1452690972
174400,10,Variant 4,4,04.10.2011 21:57:21,04.10.2011 22:31:15,"33 mins, 53 secs",2033447
174403,39,Variant 679,679,04.10.2011 21:57:47,26.10.2011 23:01:31,"22 days, 1 hour",1904624661
174406,45,Variant 680,680,04.10.2011 22:03:40,04.11.2011 18:15:18,"30 days, 20 hours",2664698451
174409,51,Variant 681,681,04.10.2011 22:06:12,14.10.2011 17:22:29,"9 days, 19 hours",846976872
174412,3,Variant 1,1,04.10.2011 22:16:42,04.10.2011 22:17:30,"48 secs, 123 millis",48123
174415,24,Variant 372,372,04.10.2011 22:26:44,19.10.2011 19:07:00,"14 days, 20 hours",1284016397
174418,59,Variant 682,682,04.10.2011 22:30:20,27.10.2011 19:23:37,"22 days, 20 hours",1975996995
174421,20,Variant 75,75,04.10.2011 22:34:17,04.10.2011 23:22:42,"48 mins, 25 secs",2905213
174424,39,Variant 683,683,04.10.2011 22:36:20,17.10.2011 19:27:15,"12 days, 20 hours",1111855514
174427,3,Variant 1,1,04.10.2011 22:40:34,04.10.2011 22:41:07,"33 secs, 508 millis",33508
174430,24,Variant 684,684,04.10.2011 22:55:27,14.10.2011 23:52:33,"10 days, 57 mins",867425660
174433,13,Variant 16,16,04.10.2011 23:02:02,05.10.2011 00:25:28,"1 hour, 23 mins",5006009
174436,60,Variant 685,685,04.10.2011 23:20:41,29.10.2011 04:14:27,"24 days, 4 hours",2091225623
174439,3,Variant 1,1,04.10.2011 23:31:27,04.10.2011 23:32:14,"47 secs, 20 millis",47020
174442,8,Variant 3,3,04.10.2011 23:46:37,05.10.2011 00:04:18,"17 mins, 41 secs",1061098
174445,13,Variant 17,17,05.10.2011 00:10:03,06.10.2011 21:18:41,"1 day, 21 hours",162518222
174448,34,Variant 686,686,05.10.2011 00:11:46,12.10.2011 20:06:01,"7 days, 19 hours",676454805
174451,12,Variant 21,21,05.10.2011 00:12:48,05.10.2011 03:04:02,"2 hours, 51 mins",10274170
174454,3,Variant 1,1,05.10.2011 00:20:50,05.10.2011 00:21:43,"52 secs, 394 millis",52394
174457,22,Variant 32,32,05.10.2011 00:53:24,04.11.2011 18:15:07,"30 days, 17 hours",2654503113
174460,3,Variant 1,1,05.10.2011 00:55:35,05.10.2011 00:56:08,"33 secs, 634 millis",33634
174463,50,Variant 687,687,05.10.2011 00:57:48,18.10.2011 17:13:44,"13 days, 16 hours",1181755719
174466,3,Variant 1,1,05.10.2011 01:13:53,05.10.2011 01:15:26,"1 min, 32 secs",92606
174469,25,Variant 688,688,05.10.2011 01:22:46,14.10.2011 22:32:56,"9 days, 21 hours",853809126
174472,6,Variant 2,2,05.10.2011 01:31:01,05.10.2011 02:05:53,"34 mins, 52 secs",2092274
174475,9,Variant 9,9,05.10.2011 01:36:34,05.10.2011 17:46:30,"16 hours, 9 mins",58196432
