Case ID,Events,Variant,Variant index,Started,Finished,Duration,Duration (milliseconds)
Application_2049529862,56,"Variant 2,103",2103,02.01.2016 22:00:10,18.01.2016 22:40:36,"16 days, 40 mins",1384825761
Application_1699757505,50,"Variant 2,104",2104,02.01.2016 22:04:29,12.01.2016 20:55:29,"9 days, 22 hours",859859718
Application_493034835,25,Variant 107,107,02.01.2016 22:24:39,12.01.2016 22:13:45,"9 days, 23 hours",863345910
Application_842511489,27,Variant 132,132,02.01.2016 22:35:04,11.01.2016 20:35:23,"8 days, 22 hours",770418737
Application_1474017032,51,"Variant 2,105",2105,02.01.2016 22:38:45,15.01.2016 18:31:04,"12 days, 19 hours",1108338816
Application_1397856354,19,Variant 27,27,02.01.2016 22:54:35,04.02.2016 17:00:32,"32 days, 18 hours",2829957629
Application_767475240,69,"Variant 2,106",2106,02.01.2016 23:02:58,01.02.2016 18:10:25,"29 days, 19 hours",2574446521
Application_980495316,49,"Variant 2,107",2107,02.01.2016 23:03:23,29.01.2016 22:20:25,"26 days, 23 hours",2330221835
Application_2035768049,27,Variant 80,80,02.01.2016 23:07:12,16.01.2016 00:04:14,"13 days, 57 mins",1126621727
Application_1307111345,41,Variant 768,768,02.01.2016 23:11:46,15.01.2016 18:16:50,"12 days, 19 hours",1105504343
Application_821425679,37,Variant 772,772,02.01.2016 23:18:32,12.01.2016 00:58:57,"9 days, 1 hour",783624875
Application_1294530310,30,Variant 11,11,02.01.2016 23:54:22,22.01.2016 17:06:35,"19 days, 17 hours",1703533227
Application_470922426,37,"Variant 2,108",2108,03.01.2016 00:04:02,22.01.2016 23:07:06,"19 days, 23 hours",1724583756
Application_1461440233,26,Variant 127,127,03.01.2016 00:49:26,29.02.2016 17:01:39,"57 days, 16 hours",4983132657
Application_857715587,17,Variant 2,2,03.01.2016 00:59:43,02.02.2016 17:00:33,"30 days, 16 hours",2649650194
Application_351152063,29,Variant 407,407,03.01.2016 01:05:26,15.01.2016 20:42:14,"12 days, 19 hours",1107407401
Application_1547844908,54,"Variant 2,109",2109,03.01.2016 01:09:45,15.01.2016 00:17:09,"11 days, 23 hours",1033644601
Application_2055987002,25,Variant 108,108,03.01.2016 01:36:05,12.01.2016 02:04:09,"9 days, 28 mins",779284114
Application_1118236712,24,Variant 10,10,03.01.2016 02:18:10,06.02.2016 17:12:29,"34 days, 14 hours",2991258548
Application_1234535641,26,Variant 127,127,03.01.2016 02:23:04,29.02.2016 17:01:33,"57 days, 14 hours",4977508803
Application_1898882436,41,"Variant 2,110",2110,03.01.2016 02:28:40,13.01.2016 20:00:56,"10 days, 17 hours",927135853
Application_2113276114,59,"Variant 2,111",2111,03.01.2016 02:46:47,22.01.2016 18:32:26,"19 days, 15 hours",1698339114
Application_1603124379,58,"Variant 2,112",2112,03.01.2016 02:57:47,12.01.2016 20:20:22,"9 days, 17 hours",840154438
Application_2110144842,24,"Variant 1,681",1681,03.01.2016 03:28:46,04.02.2016 17:00:41,"32 days, 13 hours",2813515021
Application_486645986,59,"Variant 2,113",2113,03.01.2016 04:36:32,16.01.2016 01:48:10,"12 days, 21 hours",1113098465
Application_587387633,30,Variant 55,55,03.01.2016 05:08:09,19.01.2016 21:11:36,"16 days, 16 hours",1440207152
Application_901793095,39,Variant 366,366,03.01.2016 05:31:09,15.01.2016 00:43:43,"11 days, 19 hours",1019553772
Application_340403559,24,Variant 44,44,03.01.2016 06:06:53,29.02.2016 17:01:44,"57 days, 10 hours",4964091222
Application_1825104006,38,"Variant 2,114",2114,03.01.2016 06:20:30,29.02.2016 17:01:41,"57 days, 10 hours",4963270542
Application_1530322400,59,"Variant 2,115",2115,03.01.2016 06:55:17,06.02.2016 00:41:15,"33 days, 17 hours",2915158331
Application_593655901,28,Variant 694,694,03.01.2016 07:46:09,29.02.2016 17:01:55,"57 days, 9 hours",4958146122
Application_1535675187,82,"Variant 2,116",2116,03.01.2016 08:21:24,16.01.2016 02:17:08,"12 days, 17 hours",1101343611
Application_1767756144,34,"Variant 2,117",2117,03.01.2016 13:12:06,15.01.2016 20:47:08,"12 days, 7 hours",1064101227
Application_1405679737,98,"Variant 2,118",2118,03.01.2016 18:02:41,23.03.2016 02:53:06,"79 days, 8 hours",6857425331
Application_446334558,24,"Variant 2,119",2119,03.01.2016 18:22:08,06.02.2016 17:12:38,"33 days, 22 hours",2933430368
Application_130460765,40,"Variant 2,120",2120,03.01.2016 18:40:31,18.01.2016 23:49:58,"15 days, 5 hours",1314566385
Application_1300843234,45,"Variant 2,121",2121,03.01.2016 19:06:51,12.01.2016 21:00:35,"9 days, 1 hour",784423887
Application_1588619628,30,"Variant 2,122",2122,03.01.2016 19:57:28,29.02.2016 17:02:06,"56 days, 21 hours",4914278104
Application_505474597,36,"Variant 2,123",2123,03.01.2016 19:58:49,14.01.2016 01:25:38,"10 days, 5 hours",883609168
Application_1765204099,34,"Variant 2,124",2124,03.01.2016 19:58:59,14.01.2016 01:30:46,"10 days, 5 hours",883907420
Application_1624825294,45,"Variant 2,125",2125,03.01.2016 20:18:46,09.02.2016 18:01:45,"36 days, 21 hours",3188578704
Application_1448214642,56,"Variant 2,126",2126,03.01.2016 20:38:25,16.01.2016 00:43:48,"12 days, 4 hours",1051522316
Application_987262285,34,Variant 542,542,03.01.2016 20:59:06,12.01.2016 19:32:11,"8 days, 22 hours",772385211
Application_1845547664,46,"Variant 2,127",2127,03.01.2016 22:14:04,14.01.2016 00:58:00,"10 days, 2 hours",873835294
Application_1947648225,42,"Variant 2,128",2128,03.01.2016 22:40:33,24.03.2016 17:00:35,"80 days, 18 hours",6978001514
Application_1130101747,45,"Variant 2,129",2129,03.01.2016 22:46:54,22.01.2016 18:07:07,"18 days, 19 hours",1624812392
Application_798605556,22,"Variant 1,229",1229,04.01.2016 00:01:52,12.01.2016 19:26:12,"8 days, 19 hours",761059459
Application_2062932311,40,Variant 317,317,04.01.2016 00:35:53,13.01.2016 23:57:14,"9 days, 23 hours",861680738
Application_430902047,44,Variant 488,488,04.01.2016 01:35:18,26.01.2016 00:56:36,"21 days, 23 hours",1898478030
Application_1370588808,22,Variant 3,3,04.01.2016 02:10:23,05.02.2016 17:00:23,"32 days, 14 hours",2818199436
Application_163777174,58,"Variant 2,130",2130,04.01.2016 02:49:25,22.01.2016 18:12:30,"18 days, 15 hours",1610585158
Application_909491524,41,Variant 424,424,04.01.2016 03:13:55,15.01.2016 00:41:38,"10 days, 21 hours",941263446
Application_396349881,33,"Variant 2,131",2131,04.01.2016 03:48:44,19.01.2016 19:00:18,"15 days, 15 hours",1350693985
Application_930742634,43,"Variant 2,132",2132,04.01.2016 04:44:02,05.02.2016 03:12:45,"31 days, 22 hours",2759322850
Application_2068443797,26,Variant 127,127,04.01.2016 04:50:16,29.02.2016 17:02:28,"56 days, 12 hours",4882331434
Application_354702724,32,Variant 805,805,04.01.2016 05:16:08,14.01.2016 16:53:09,"10 days, 11 hours",905820693
Application_1357431492,20,Variant 1,1,04.01.2016 05:19:57,04.02.2016 17:00:23,"31 days, 11 hours",2720426051
Application_584603670,58,"Variant 2,133",2133,04.01.2016 05:22:56,12.01.2016 22:16:49,"8 days, 16 hours",752033604
Application_807916303,68,"Variant 2,134",2134,04.01.2016 05:27:30,04.03.2016 00:42:56,"59 days, 19 hours",5166925821
Application_283012951,44,"Variant 2,135",2135,04.01.2016 05:28:38,18.01.2016 16:49:24,"14 days, 11 hours",1250446800
Application_1876456626,75,"Variant 2,136",2136,04.01.2016 05:38:39,15.01.2016 22:26:14,"11 days, 16 hours",1010854763
Application_178025821,52,"Variant 2,137",2137,04.01.2016 06:06:42,22.01.2016 18:43:50,"18 days, 12 hours",1600628720
Application_813133375,52,"Variant 2,138",2138,04.01.2016 06:11:13,14.01.2016 00:24:57,"9 days, 18 hours",843223946
Application_268676496,47,"Variant 2,139",2139,04.01.2016 06:32:05,15.01.2016 00:50:51,"10 days, 18 hours",929926803
Application_1870161219,88,"Variant 2,140",2140,04.01.2016 06:36:08,29.02.2016 23:06:48,"56 days, 16 hours",4897840232
Application_1723779444,26,Variant 127,127,04.01.2016 07:11:00,29.02.2016 17:02:43,"56 days, 9 hours",4873902853
Application_1339153511,75,"Variant 2,141",2141,04.01.2016 07:22:16,19.01.2016 21:52:22,"15 days, 14 hours",1348205653
Application_1754646859,24,Variant 144,144,04.01.2016 07:23:24,29.02.2016 17:02:39,"56 days, 9 hours",4873154695
Application_2002564265,22,Variant 162,162,04.01.2016 08:03:36,07.01.2016 04:13:00,"2 days, 20 hours",245364100
Application_1304234740,67,"Variant 2,142",2142,04.01.2016 10:27:52,29.01.2016 03:02:45,"24 days, 16 hours",2133292698
Application_58755651,36,"Variant 2,143",2143,04.01.2016 13:22:04,13.01.2016 20:27:31,"9 days, 7 hours",803127251
Application_93597308,59,"Variant 2,144",2144,04.01.2016 14:01:40,23.01.2016 02:04:06,"18 days, 12 hours",1598546112
Application_774787486,32,Variant 798,798,04.01.2016 16:54:48,30.01.2016 00:22:26,"25 days, 7 hours",2186858242
Application_1660185664,48,"Variant 2,145",2145,04.01.2016 17:01:40,23.02.2016 01:34:58,"49 days, 8 hours",4264397940
Application_2105878744,42,"Variant 2,146",2146,04.01.2016 17:31:20,26.01.2016 01:11:34,"21 days, 7 hours",1842013852
Application_1446096185,49,"Variant 2,147",2147,04.01.2016 18:08:21,22.01.2016 18:46:23,"18 days, 38 mins",1557482376
Application_675073178,55,"Variant 2,148",2148,04.01.2016 18:15:19,19.01.2016 17:49:55,"14 days, 23 hours",1294476498
Application_952532843,34,"Variant 2,149",2149,04.01.2016 18:28:43,29.02.2016 17:02:55,"55 days, 22 hours",4833252092
Application_914660918,29,"Variant 2,150",2150,04.01.2016 18:36:08,26.01.2016 22:12:52,"22 days, 3 hours",1913803987
Application_167944225,34,Variant 845,845,04.01.2016 18:37:33,11.01.2016 23:28:06,"7 days, 4 hours",622232462
Application_1962860870,30,"Variant 2,151",2151,04.01.2016 18:40:19,11.01.2016 20:34:36,"7 days, 1 hour",611657265
Application_1696031128,25,"Variant 2,152",2152,04.01.2016 18:40:23,11.01.2016 23:58:55,"7 days, 5 hours",623912078
Application_803879893,51,"Variant 2,153",2153,04.01.2016 18:49:57,15.01.2016 18:46:52,"10 days, 23 hours",950214657
Application_1886382319,21,Variant 41,41,04.01.2016 18:51:28,29.02.2016 17:03:05,"55 days, 22 hours",4831896887
Application_1250134245,26,Variant 127,127,04.01.2016 18:57:06,29.02.2016 17:03:04,"55 days, 22 hours",4831558129
Application_1044610848,29,Variant 482,482,04.01.2016 18:57:50,21.01.2016 22:08:40,"17 days, 3 hours",1480250314
Application_1999238509,63,"Variant 2,154",2154,04.01.2016 19:01:10,27.01.2016 23:48:32,"23 days, 4 hours",2004441522
Application_854524772,30,Variant 11,11,04.01.2016 19:06:22,22.01.2016 17:51:20,"17 days, 22 hours",1550698384
Application_927205634,36,"Variant 2,155",2155,04.01.2016 19:14:17,01.02.2016 18:19:34,"27 days, 23 hours",2415917572
Application_484278024,48,"Variant 2,156",2156,04.01.2016 19:15:01,20.02.2016 01:24:23,"46 days, 6 hours",3996561676
Application_1674281629,31,"Variant 2,157",2157,04.01.2016 19:17:19,07.01.2016 22:02:39,"3 days, 2 hours",269119957
Application_299986859,29,Variant 271,271,04.01.2016 19:23:38,12.01.2016 23:16:41,"8 days, 3 hours",705183165
Application_1374020543,80,"Variant 2,158",2158,04.01.2016 19:24:01,17.02.2016 23:04:56,"44 days, 3 hours",3814854904
Application_1252717204,41,"Variant 2,159",2159,04.01.2016 19:38:02,08.03.2016 21:32:37,"64 days, 1 hour",5536474986
Application_24648067,25,"Variant 1,948",1948,04.01.2016 19:42:16,15.01.2016 19:14:48,"10 days, 23 hours",948752344
Application_1823402778,34,"Variant 2,160",2160,04.01.2016 19:46:10,16.01.2016 00:54:49,"11 days, 5 hours",968918723
Application_2108937169,49,"Variant 2,161",2161,04.01.2016 19:50:49,22.01.2016 17:03:32,"17 days, 21 hours",1545162794
Application_895241174,35,"Variant 2,162",2162,04.01.2016 20:06:39,14.01.2016 22:40:03,"10 days, 2 hours",873203472
Application_1290239114,33,"Variant 1,290",1290,04.01.2016 20:10:35,13.01.2016 20:55:51,"9 days, 45 mins",780315652
Application_1787371920,41,"Variant 2,042",2042,04.01.2016 20:18:31,14.01.2016 18:16:42,"9 days, 21 hours",856691093
Application_1471099537,30,"Variant 2,163",2163,04.01.2016 20:26:46,12.01.2016 19:44:57,"7 days, 23 hours",688690718
Application_37839400,41,"Variant 1,998",1998,04.01.2016 20:31:47,04.02.2016 00:07:44,"30 days, 3 hours",2604957342
Application_1128910355,36,"Variant 2,164",2164,04.01.2016 20:38:47,27.02.2016 19:54:22,"53 days, 23 hours",4662934810
Application_54405635,21,"Variant 1,114",1114,04.01.2016 20:40:54,05.02.2016 17:00:24,"31 days, 20 hours",2751570117
Application_395903076,28,Variant 9,9,04.01.2016 20:43:43,13.01.2016 19:41:23,"8 days, 22 hours",773859209
Application_1859638703,56,"Variant 2,165",2165,04.01.2016 20:44:47,13.01.2016 01:32:52,"8 days, 4 hours",708484978
Application_1101997724,39,"Variant 2,166",2166,04.01.2016 20:59:33,22.01.2016 04:42:41,"17 days, 7 hours",1496587342
Application_74505494,26,Variant 40,40,04.01.2016 21:08:36,05.02.2016 17:00:34,"31 days, 19 hours",2749917768
Application_525275343,34,Variant 998,998,04.01.2016 21:13:38,13.01.2016 23:06:53,"9 days, 1 hour",784395040
Application_106973225,22,Variant 3,3,04.01.2016 21:18:36,05.02.2016 17:00:37,"31 days, 19 hours",2749320994
Application_1315608886,44,"Variant 2,167",2167,04.01.2016 21:31:28,22.01.2016 02:11:41,"17 days, 4 hours",1485612976
Application_1538441067,38,"Variant 2,168",2168,04.01.2016 21:37:00,28.01.2016 18:09:43,"23 days, 20 hours",2061163788
Application_822724921,46,"Variant 2,169",2169,04.01.2016 21:48:25,12.01.2016 02:29:16,"7 days, 4 hours",621651950
Application_2040511284,25,Variant 743,743,04.01.2016 21:53:44,30.01.2016 19:57:53,"25 days, 22 hours",2239448748
Application_1754943309,24,Variant 628,628,04.01.2016 22:00:45,06.01.2016 23:45:14,"2 days, 1 hour",179068278
Application_323012882,35,Variant 23,23,04.01.2016 22:11:04,12.01.2016 01:11:37,"7 days, 3 hours",615633225
Application_347136910,38,Variant 21,21,04.01.2016 22:29:02,15.01.2016 20:05:20,"10 days, 21 hours",941777761
Application_1432907447,32,Variant 47,47,04.01.2016 22:35:53,22.01.2016 18:17:51,"17 days, 19 hours",1539718161
Application_1004303396,90,"Variant 2,170",2170,04.01.2016 22:38:39,29.01.2016 22:51:12,"25 days, 12 mins",2160753225
Application_1096831814,41,"Variant 2,171",2171,04.01.2016 22:46:25,09.01.2016 01:50:24,"4 days, 3 hours",356639097
Application_1068218912,28,Variant 827,827,04.01.2016 22:51:45,29.02.2016 17:01:00,"55 days, 18 hours",4817355119
Application_709929024,36,Variant 850,850,04.01.2016 22:53:54,12.01.2016 23:37:49,"8 days, 43 mins",693835768
Application_347787380,40,"Variant 2,172",2172,04.01.2016 23:13:04,16.02.2016 20:57:27,"42 days, 21 hours",3707063364
Application_1546754076,62,"Variant 2,173",2173,04.01.2016 23:22:34,21.01.2016 22:50:00,"16 days, 23 hours",1466846562
Application_1365381023,32,"Variant 2,174",2174,04.01.2016 23:29:31,29.02.2016 17:00:57,"55 days, 17 hours",4815085610
Application_1981969728,39,Variant 428,428,04.01.2016 23:30:37,22.01.2016 17:28:05,"17 days, 17 hours",1533448109
Application_665878125,23,"Variant 1,055",1055,04.01.2016 23:34:14,29.02.2016 17:00:55,"55 days, 17 hours",4814801007
Application_1044911465,28,"Variant 2,175",2175,04.01.2016 23:39:34,29.02.2016 17:00:56,"55 days, 17 hours",4814481442
Application_1613424593,54,"Variant 2,176",2176,04.01.2016 23:51:52,20.01.2016 17:24:00,"15 days, 17 hours",1359127535
Application_862160604,25,"Variant 2,177",2177,05.01.2016 00:00:37,29.02.2016 17:00:54,"55 days, 17 hours",4813216975
Application_60181210,46,"Variant 2,178",2178,05.01.2016 00:07:19,19.01.2016 17:10:46,"14 days, 17 hours",1271007571
Application_369018038,21,Variant 88,88,05.01.2016 00:23:25,04.02.2016 17:00:27,"30 days, 16 hours",2651821815
Application_920048730,25,"Variant 2,179",2179,05.01.2016 00:25:14,05.02.2016 17:00:26,"31 days, 16 hours",2738112463
Application_220402598,23,"Variant 2,180",2180,05.01.2016 00:34:30,05.02.2016 17:00:25,"31 days, 16 hours",2737554862
Application_1947668470,31,Variant 274,274,05.01.2016 00:40:06,18.01.2016 19:51:44,"13 days, 19 hours",1192297806
Application_1301925609,42,"Variant 2,181",2181,05.01.2016 00:41:48,15.01.2016 22:14:04,"10 days, 21 hours",941535803
Application_2070389081,41,"Variant 2,182",2182,05.01.2016 00:43:23,14.01.2016 16:57:32,"9 days, 16 hours",836048517
Application_864903752,43,"Variant 2,183",2183,05.01.2016 00:57:25,13.01.2016 18:16:20,"8 days, 17 hours",753534859
Application_1159653941,17,Variant 2,2,05.01.2016 01:03:14,04.02.2016 17:00:22,"30 days, 15 hours",2649428428
Application_663648942,30,Variant 423,423,05.01.2016 01:12:29,29.02.2016 17:00:49,"55 days, 15 hours",4808900499
Application_1616009132,30,Variant 11,11,05.01.2016 01:30:10,22.01.2016 16:54:32,"17 days, 15 hours",1524261121
Application_53530491,25,Variant 45,45,05.01.2016 01:47:20,14.01.2016 18:47:33,"9 days, 17 hours",838813095
Application_1953406738,28,Variant 141,141,05.01.2016 01:53:29,29.02.2016 17:00:46,"55 days, 15 hours",4806436864
Application_1413308979,22,Variant 4,4,05.01.2016 01:57:50,12.01.2016 00:00:11,"6 days, 22 hours",597740935
Application_1308403282,38,"Variant 2,184",2184,05.01.2016 02:04:35,22.01.2016 17:56:50,"17 days, 15 hours",1525934746
Application_212010049,25,Variant 122,122,05.01.2016 02:19:59,14.01.2016 19:20:39,"9 days, 17 hours",838839959
Application_1946680177,85,"Variant 2,185",2185,05.01.2016 02:25:48,27.01.2016 19:15:56,"22 days, 16 hours",1961407345
Application_948316229,72,"Variant 2,186",2186,05.01.2016 02:26:28,26.02.2016 18:16:33,"52 days, 15 hours",4549805479
Application_1138826038,58,"Variant 2,187",2187,05.01.2016 02:29:36,18.01.2016 20:48:59,"13 days, 18 hours",1189163117
Application_369105792,18,Variant 46,46,05.01.2016 02:53:54,06.01.2016 18:50:04,"1 day, 15 hours",143770476
Application_1998350808,22,Variant 4,4,05.01.2016 02:54:44,06.02.2016 17:12:44,"32 days, 14 hours",2816279761
Application_1301009504,30,"Variant 2,188",2188,05.01.2016 03:15:28,05.02.2016 17:00:41,"31 days, 13 hours",2727913401
Application_547462088,24,Variant 95,95,05.01.2016 03:22:28,05.02.2016 17:00:32,"31 days, 13 hours",2727483298
Application_223366470,34,"Variant 2,189",2189,05.01.2016 03:31:19,03.02.2016 18:15:31,"29 days, 14 hours",2558652508
Application_1130151790,17,Variant 19,19,05.01.2016 03:48:54,04.02.2016 17:00:32,"30 days, 13 hours",2639498027
Application_1791187926,29,"Variant 2,190",2190,05.01.2016 03:58:09,29.02.2016 17:00:37,"55 days, 13 hours",4798948352
Application_421364849,40,"Variant 2,191",2191,05.01.2016 04:04:07,19.01.2016 19:10:15,"14 days, 15 hours",1263967710
Application_1268592022,39,"Variant 2,192",2192,05.01.2016 04:09:14,22.01.2016 18:30:41,"17 days, 14 hours",1520486543
Application_1955353500,41,"Variant 1,954",1954,05.01.2016 04:12:09,21.01.2016 20:43:14,"16 days, 16 hours",1441865004
Application_485131054,29,Variant 571,571,05.01.2016 04:13:05,19.01.2016 00:17:20,"13 days, 20 hours",1195455283
Application_1979402314,34,"Variant 2,193",2193,05.01.2016 04:17:40,29.02.2016 17:00:29,"55 days, 12 hours",4797768664
Application_1723028098,30,Variant 61,61,05.01.2016 04:25:14,25.01.2016 23:42:06,"20 days, 19 hours",1797412153
Application_1946236735,41,"Variant 2,194",2194,05.01.2016 04:27:54,20.01.2016 01:18:19,"14 days, 20 hours",1284625037
Application_1428307326,27,Variant 32,32,05.01.2016 04:43:26,12.01.2016 00:42:17,"6 days, 19 hours",590331059
Application_1310063638,34,Variant 865,865,05.01.2016 04:44:28,12.01.2016 01:46:40,"6 days, 21 hours",594131592
Application_1499869275,52,"Variant 2,195",2195,05.01.2016 04:45:24,16.02.2016 18:30:44,"42 days, 13 hours",3678320025
Application_1141114991,27,"Variant 2,196",2196,05.01.2016 04:47:14,27.01.2016 22:56:37,"22 days, 18 hours",1966163547
Application_918770224,68,"Variant 2,197",2197,05.01.2016 04:50:10,17.02.2016 23:41:24,"43 days, 18 hours",3783074431
Application_1016816804,43,"Variant 2,198",2198,05.01.2016 05:04:49,23.01.2016 00:42:58,"17 days, 19 hours",1539488993
Application_1650844500,84,"Variant 2,199",2199,05.01.2016 05:14:57,24.02.2016 19:36:52,"50 days, 14 hours",4371714610
Application_1854801140,35,"Variant 2,200",2200,05.01.2016 05:16:28,29.02.2016 17:00:15,"55 days, 11 hours",4794227295
Application_2078020265,36,"Variant 2,201",2201,05.01.2016 05:19:26,13.01.2016 22:23:58,"8 days, 17 hours",752671662
Application_567907480,30,Variant 11,11,05.01.2016 05:21:49,22.01.2016 18:33:31,"17 days, 13 hours",1516302277
Application_748088065,30,Variant 279,279,05.01.2016 05:40:34,01.02.2016 23:05:51,"27 days, 17 hours",2395517515
Application_572814439,55,"Variant 2,202",2202,05.01.2016 06:01:26,29.01.2016 21:14:47,"24 days, 15 hours",2128401827
Application_256650628,46,"Variant 2,203",2203,05.01.2016 06:01:27,29.01.2016 17:36:05,"24 days, 11 hours",2115278127
Application_1151254747,34,"Variant 2,204",2204,05.01.2016 06:05:20,29.02.2016 17:01:52,"55 days, 10 hours",4791392414
Application_972938507,38,"Variant 2,205",2205,05.01.2016 06:08:31,28.01.2016 22:11:10,"23 days, 16 hours",2044958378
Application_360475310,51,"Variant 2,206",2206,05.01.2016 06:09:03,15.01.2016 00:47:57,"9 days, 18 hours",844734205
Application_19324985,24,Variant 16,16,05.01.2016 06:36:17,13.01.2016 04:09:24,"7 days, 21 hours",682386509
Application_1643165806,34,Variant 505,505,05.01.2016 06:55:03,22.02.2016 21:46:53,"48 days, 14 hours",4200709266
Application_418070482,48,"Variant 2,207",2207,05.01.2016 06:56:01,22.02.2016 21:35:58,"48 days, 14 hours",4199996747
Application_1248349972,57,"Variant 2,208",2208,05.01.2016 07:00:27,05.02.2016 20:13:29,"31 days, 13 hours",2725981978
Application_923963777,28,Variant 9,9,05.01.2016 07:01:26,15.01.2016 20:58:36,"10 days, 13 hours",914230058
Application_1746133767,28,Variant 9,9,05.01.2016 07:22:59,13.01.2016 20:16:17,"8 days, 12 hours",737598180
Application_920497952,28,Variant 67,67,05.01.2016 07:37:11,06.02.2016 17:12:34,"32 days, 9 hours",2799322460
Application_886515262,59,"Variant 2,209",2209,05.01.2016 07:48:17,28.01.2016 23:03:27,"23 days, 15 hours",2042110305
Application_416441220,22,Variant 3,3,05.01.2016 07:52:52,06.02.2016 17:12:32,"32 days, 9 hours",2798379928
Application_1975617123,55,"Variant 2,210",2210,05.01.2016 08:20:23,16.01.2016 01:45:35,"10 days, 17 hours",926711472
